id,tx_id,amount,merchant,timestamp,features,fraud_score,label,created_at
435,TX-393117,9221.79,Foreign/Unrecognized,2026-05-07T08:14:16.200801,{},0.7441742497656695,1,2026-05-07T08:14:16.200801
436,TX-266024,1569.61,Foreign/Unrecognized,2026-05-07T07:30:16.200801,{},0.2051157917911166,0,2026-05-07T07:30:16.200801
437,TX-487478,14497.08,Electronics Store,2026-05-06T20:23:16.200801,{},0.05085341234243682,0,2026-05-06T20:23:16.200801
438,TX-990120,11848.39,Local Grocery,2026-05-06T12:39:16.200801,{},0.014734399207024088,0,2026-05-06T12:39:16.200801
439,TX-785671,4902.65,Flipkart,2026-05-07T07:57:16.200801,{},0.14222625158859656,0,2026-05-07T07:57:16.200801
440,TX-113987,14761.94,Foreign/Unrecognized,2026-05-06T14:33:16.200801,{},0.25171183677487274,0,2026-05-06T14:33:16.200801
441,TX-999686,1200.57,Foreign/Unrecognized,2026-05-07T09:12:16.200801,{},0.06048942715562296,0,2026-05-07T09:12:16.200801
442,TX-397854,6735.21,Electronics Store,2026-05-06T12:46:16.200801,{},0.1348252003344553,0,2026-05-06T12:46:16.200801
443,TX-488862,10400.42,Foreign/Unrecognized,2026-05-07T11:46:16.200801,{},0.9761765531454443,1,2026-05-07T11:46:16.200801
444,TX-375656,11244.23,Electronics Store,2026-05-06T23:42:16.200801,{},0.05575110447243994,0,2026-05-06T23:42:16.200801
445,TX-190961,12229.88,Flipkart,2026-05-06T13:31:16.200801,{},0.14921802265877304,0,2026-05-06T13:31:16.200801
446,TX-438968,12888.38,Amazon,2026-05-07T09:44:16.200801,{},0.06421404143615052,0,2026-05-07T09:44:16.200801
447,TX-477275,12820.14,Flipkart,2026-05-06T18:15:16.200801,{},0.16526172045190102,0,2026-05-06T18:15:16.200801
448,TX-390723,4399.46,Foreign/Unrecognized,2026-05-06T16:25:16.200801,{},0.12213087667679537,0,2026-05-06T16:25:16.200801
449,TX-827632,12683.96,Local Grocery,2026-05-07T05:37:16.200801,{},0.04809191614812962,0,2026-05-07T05:37:16.200801
450,TX-126926,11400.01,Local Grocery,2026-05-07T00:08:16.200801,{},0.2951101101334053,0,2026-05-07T00:08:16.200801
451,TX-179428,5831.89,Flipkart,2026-05-07T11:56:16.200801,{},0.15927742327613334,0,2026-05-07T11:56:16.200801
452,TX-137314,3260.04,Zomato,2026-05-06T17:50:16.200801,{},0.18714100579357462,0,2026-05-06T17:50:16.200801
453,TX-633026,11726.54,Zomato,2026-05-07T10:06:16.200801,{},0.019081216075816875,0,2026-05-07T10:06:16.200801
454,TX-875626,10452.52,Electronics Store,2026-05-07T09:17:16.200801,{},0.06131170746915833,0,2026-05-07T09:17:16.200801
455,TX-349305,1465.0,Amazon,2026-05-06T17:18:16.200801,{},0.1465514801615078,0,2026-05-06T17:18:16.200801
456,TX-846954,6705.03,Zomato,2026-05-07T07:20:16.200801,{},0.09029298260913363,0,2026-05-07T07:20:16.200801
457,TX-100803,7393.08,Local Grocery,2026-05-07T02:29:16.200801,{},0.07820846791599696,0,2026-05-07T02:29:16.200801
458,TX-467732,3161.03,Amazon,2026-05-07T10:52:16.200801,{},0.03027642857801295,0,2026-05-07T10:52:16.200801
459,TX-441955,13904.39,Amazon,2026-05-06T13:40:16.200801,{},0.11303741305991077,0,2026-05-06T13:40:16.200801
460,TX-111343,14384.93,Electronics Store,2026-05-07T06:40:16.200801,{},0.1625338712987632,0,2026-05-07T06:40:16.200801
461,TX-524451,3994.0,Zomato,2026-05-06T13:58:16.200801,{},0.0198170556581999,0,2026-05-06T13:58:16.200801
462,TX-679968,12274.29,Local Grocery,2026-05-06T18:00:16.200801,{},0.24916734943110583,0,2026-05-06T18:00:16.200801
463,TX-889596,10005.4,Electronics Store,2026-05-07T03:07:16.200801,{},0.28723094142696864,0,2026-05-07T03:07:16.200801
464,TX-426818,10227.02,Uber,2026-05-07T01:35:16.200801,{},0.2072629797355426,0,2026-05-07T01:35:16.200801
465,TX-614069,9507.86,Zomato,2026-05-06T14:42:16.200801,{},0.11393953242856435,0,2026-05-06T14:42:16.200801
466,TX-628944,4862.15,Electronics Store,2026-05-06T13:27:16.200801,{},0.17340205275843437,0,2026-05-06T13:27:16.200801
467,TX-138570,12354.97,Local Grocery,2026-05-07T01:00:16.200801,{},0.06814152207798176,0,2026-05-07T01:00:16.200801
468,TX-545557,12790.99,Uber,2026-05-06T23:57:16.200801,{},0.24772371809174223,0,2026-05-06T23:57:16.200801
469,TX-352459,14460.49,Uber,2026-05-07T09:34:16.200801,{},0.10473900781763651,0,2026-05-07T09:34:16.200801
470,TX-736025,1325.14,Electronics Store,2026-05-06T15:47:16.200801,{},0.11980749353886322,0,2026-05-06T15:47:16.200801
471,TX-970904,4721.35,Local Grocery,2026-05-07T00:59:16.200801,{},0.05770022844058435,0,2026-05-07T00:59:16.200801
472,TX-864878,9831.97,Flipkart,2026-05-06T23:49:16.200801,{},0.10958959236739235,0,2026-05-06T23:49:16.200801
473,TX-370876,10234.07,Amazon,2026-05-07T04:42:16.200801,{},0.24714036008241652,0,2026-05-07T04:42:16.200801
474,TX-147828,5890.39,Flipkart,2026-05-06T14:47:16.200801,{},0.16753057319426296,0,2026-05-06T14:47:16.200801
475,TX-939332,7179.96,Amazon,2026-05-06T23:04:16.200801,{},0.23648085430887744,0,2026-05-06T23:04:16.200801
476,TX-244408,2116.36,Amazon,2026-05-06T14:13:16.200801,{},0.2866782365480745,0,2026-05-06T14:13:16.200801
477,TX-784400,7505.05,Flipkart,2026-05-06T17:29:16.200801,{},0.16037188820112494,0,2026-05-06T17:29:16.200801
478,TX-918932,9199.5,Uber,2026-05-06T13:09:16.200801,{},0.19730541408850905,0,2026-05-06T13:09:16.200801
479,TX-533715,3750.79,Uber,2026-05-06T23:29:16.200801,{},0.196162935191094,0,2026-05-06T23:29:16.200801
480,TX-480724,8438.72,Flipkart,2026-05-06T19:20:16.200801,{},0.29764109647334186,0,2026-05-06T19:20:16.200801
481,TX-652518,3725.51,Local Grocery,2026-05-07T04:50:16.200801,{},0.12274401320275136,0,2026-05-07T04:50:16.200801
482,TX-486191,5851.11,Zomato,2026-05-06T16:48:16.200801,{},0.11852919632071451,0,2026-05-06T16:48:16.200801
483,TX-310509,9871.37,Electronics Store,2026-05-06T18:45:16.200801,{},0.09998400033732631,0,2026-05-06T18:45:16.200801
484,TX-342750,106.66,Zomato,2026-05-07T12:08:16.200801,{},0.05668175386574419,0,2026-05-07T12:08:16.200801
485,TX-941405,513.65,Flipkart,2026-05-07T06:11:16.200801,{},0.16372451301175522,0,2026-05-07T06:11:16.200801
486,TX-451403,14193.79,Flipkart,2026-05-06T14:59:16.200801,{},0.08108497712977317,0,2026-05-06T14:59:16.200801
487,TX-682644,5552.0,Flipkart,2026-05-07T11:35:16.200801,{},0.09877476520008763,0,2026-05-07T11:35:16.200801
488,TX-498705,4408.18,Flipkart,2026-05-06T23:00:16.200801,{},0.26288796828814187,0,2026-05-06T23:00:16.200801
489,TX-784980,11384.71,Amazon,2026-05-06T20:41:16.200801,{},0.0645198666706809,0,2026-05-06T20:41:16.200801
490,TX-171334,7378.1,Uber,2026-05-06T19:33:16.200801,{},0.12908671936200394,0,2026-05-06T19:33:16.200801
491,TX-488466,7365.49,Zomato,2026-05-07T11:06:16.200801,{},0.24503804469622026,0,2026-05-07T11:06:16.200801
492,TX-370878,1421.65,Local Grocery,2026-05-07T06:03:16.200801,{},0.15820588829706203,0,2026-05-07T06:03:16.200801
493,TX-521564,3573.5,Amazon,2026-05-06T16:17:16.200801,{},0.010817649242290154,0,2026-05-06T16:17:16.200801
494,TX-562273,4158.24,Uber,2026-05-07T11:26:16.200801,{},0.16828253663068204,0,2026-05-07T11:26:16.200801
495,TX-917418,9827.14,Local Grocery,2026-05-06T20:09:16.200801,{},0.24623731951624792,0,2026-05-06T20:09:16.200801
496,TX-177419,3368.62,Foreign/Unrecognized,2026-05-06T15:14:16.200801,{},0.015126566321695309,0,2026-05-06T15:14:16.200801
497,TX-426623,10965.22,Foreign/Unrecognized,2026-05-06T13:46:16.200801,{},0.7946470053665389,1,2026-05-06T13:46:16.200801
498,TX-465141,6638.76,Flipkart,2026-05-06T14:38:16.200801,{},0.046542361132877665,0,2026-05-06T14:38:16.200801
499,TX-787172,12156.39,Local Grocery,2026-05-07T06:08:16.200801,{},0.21953309242151012,0,2026-05-07T06:08:16.200801
500,TX-957251,9111.67,Uber,2026-05-06T16:57:16.200801,{},0.27145642728515657,0,2026-05-06T16:57:16.200801
501,TX-528478,4216.81,Local Grocery,2026-05-07T04:18:16.200801,{},0.5443669311228637,1,2026-05-07T04:18:16.200801
502,TX-579403,2176.26,Flipkart,2026-05-07T07:58:16.200801,{},0.1495329182095021,0,2026-05-07T07:58:16.200801
503,TX-902656,10540.98,Uber,2026-05-07T10:53:16.200801,{},0.07134720910032676,0,2026-05-07T10:53:16.200801
504,TX-354325,2235.11,Flipkart,2026-05-06T16:12:16.200801,{},0.1972558355224228,0,2026-05-06T16:12:16.200801
505,TX-596588,11544.26,Foreign/Unrecognized,2026-05-06T21:25:16.200801,{},0.8899906630777918,1,2026-05-06T21:25:16.200801
506,TX-974892,9328.58,Foreign/Unrecognized,2026-05-07T06:19:16.200801,{},0.2153220604828423,0,2026-05-07T06:19:16.200801
507,TX-361753,3064.59,Zomato,2026-05-07T04:17:16.200801,{},0.16249778514325325,0,2026-05-07T04:17:16.200801
508,TX-425192,9212.02,Zomato,2026-05-07T07:04:16.200801,{},0.029756937334744563,0,2026-05-07T07:04:16.200801
509,TX-498842,371.85,Amazon,2026-05-06T13:13:16.200801,{},0.21028173729504554,0,2026-05-06T13:13:16.200801
510,TX-885840,6714.16,Local Grocery,2026-05-06T13:18:16.200801,{},0.09422823418113213,0,2026-05-06T13:18:16.200801
511,TX-101473,5696.56,Flipkart,2026-05-06T20:51:16.200801,{},0.2775584850453653,0,2026-05-06T20:51:16.200801
512,TX-427149,9431.27,Zomato,2026-05-07T11:51:16.200801,{},0.08961020633174062,0,2026-05-07T11:51:16.200801
513,TX-335251,6334.52,Amazon,2026-05-07T01:18:16.200801,{},0.017500501428705843,0,2026-05-07T01:18:16.200801
514,TX-421624,13949.8,Amazon,2026-05-06T14:48:16.200801,{},0.2977499273245219,0,2026-05-06T14:48:16.200801
515,TX-589564,8225.55,Flipkart,2026-05-07T06:33:16.200801,{},0.16041626429534717,0,2026-05-07T06:33:16.200801
516,TX-406428,13914.91,Zomato,2026-05-07T00:46:16.200801,{},0.14289375763254325,0,2026-05-07T00:46:16.200801
517,TX-571433,8207.0,Amazon,2026-05-06T17:52:16.200801,{},0.10144080953801106,0,2026-05-06T17:52:16.200801
518,TX-529009,1072.07,Uber,2026-05-06T19:54:16.200801,{},0.11102743594424952,0,2026-05-06T19:54:16.200801
519,TX-578522,1139.27,Amazon,2026-05-07T01:47:16.200801,{},0.23467206544926747,0,2026-05-07T01:47:16.200801
520,TX-542449,4615.09,Local Grocery,2026-05-07T10:58:16.200801,{},0.0712030998958834,0,2026-05-07T10:58:16.200801
521,TX-629723,10230.56,Foreign/Unrecognized,2026-05-06T13:11:16.200801,{},0.6921136843709832,1,2026-05-06T13:11:16.200801
522,TX-230838,6605.98,Local Grocery,2026-05-07T04:25:16.200801,{},0.11544435703875978,0,2026-05-07T04:25:16.200801
523,TX-836416,12242.93,Electronics Store,2026-05-06T14:56:16.200801,{},0.2613499863281389,0,2026-05-06T14:56:16.200801
524,TX-515206,8196.19,Zomato,2026-05-06T19:56:16.200801,{},0.09081447878893041,0,2026-05-06T19:56:16.200801
525,TX-885241,371.73,Uber,2026-05-07T10:59:16.200801,{},0.09976159178250102,0,2026-05-07T10:59:16.200801
526,TX-127726,5140.75,Uber,2026-05-07T06:39:16.200801,{},0.23832436194357712,0,2026-05-07T06:39:16.200801
527,TX-338060,11359.33,Uber,2026-05-06T20:05:16.200801,{},0.21036353654214662,0,2026-05-06T20:05:16.200801
528,TX-151101,7404.88,Electronics Store,2026-05-07T02:16:16.200801,{},0.22953055367060549,0,2026-05-07T02:16:16.200801
529,TX-978754,4704.51,Zomato,2026-05-06T18:03:16.200801,{},0.12882810355861574,0,2026-05-06T18:03:16.200801
530,TX-505490,14919.31,Zomato,2026-05-06T18:51:16.200801,{},0.13526119332631886,0,2026-05-06T18:51:16.200801
531,TX-101353,14780.99,Foreign/Unrecognized,2026-05-06T21:08:16.200801,{},0.10611095489090858,0,2026-05-06T21:08:16.200801
532,TX-709100,2668.84,Foreign/Unrecognized,2026-05-07T08:34:16.200801,{},0.043060220331058774,0,2026-05-07T08:34:16.200801
533,TX-966859,3231.48,Local Grocery,2026-05-07T05:15:16.200801,{},0.18463688541645487,0,2026-05-07T05:15:16.200801
534,TX-248776,3461.74,Electronics Store,2026-05-06T20:14:16.200801,{},0.033203355687541805,0,2026-05-06T20:14:16.200801
535,TX-497544,1550.62,Foreign/Unrecognized,2026-05-07T07:52:16.200801,{},0.21498457607832586,0,2026-05-07T07:52:16.200801
536,TX-159401,3349.9,Local Grocery,2026-05-06T18:04:16.200801,{},0.10034719597733076,0,2026-05-06T18:04:16.200801
537,TX-316347,10252.47,Local Grocery,2026-05-07T11:57:16.200801,{},0.10120941834401335,0,2026-05-07T11:57:16.200801
538,TX-125654,12649.93,Local Grocery,2026-05-06T16:42:16.200801,{},0.13199068601597955,0,2026-05-06T16:42:16.200801
539,TX-373159,3704.54,Zomato,2026-05-06T15:11:16.200801,{},0.22792558922296718,0,2026-05-06T15:11:16.200801
540,TX-445726,3190.55,Local Grocery,2026-05-06T18:21:16.200801,{},0.18148944486519378,0,2026-05-06T18:21:16.200801
541,TX-573132,7675.99,Uber,2026-05-07T03:38:16.200801,{},0.2902406449315059,0,2026-05-07T03:38:16.200801
542,TX-806642,1171.36,Flipkart,2026-05-07T06:33:16.200801,{},0.09879288611638647,0,2026-05-07T06:33:16.200801
543,TX-849130,6763.06,Flipkart,2026-05-07T06:34:16.200801,{},0.23226765698514235,0,2026-05-07T06:34:16.200801
544,TX-891027,11382.65,Zomato,2026-05-06T12:34:16.200801,{},0.07766857291240885,0,2026-05-06T12:34:16.200801
545,TX-833292,1693.25,Local Grocery,2026-05-07T00:45:16.200801,{},0.2540809474521732,0,2026-05-07T00:45:16.200801
546,TX-788286,3054.38,Uber,2026-05-06T14:15:16.200801,{},0.17201858138448098,0,2026-05-06T14:15:16.200801
547,TX-618008,10959.63,Flipkart,2026-05-07T06:49:16.200801,{},0.09132796750788091,0,2026-05-07T06:49:16.200801
548,TX-274723,9590.45,Foreign/Unrecognized,2026-05-07T00:42:16.200801,{},0.24272627810444694,0,2026-05-07T00:42:16.200801
549,TX-183811,8597.51,Flipkart,2026-05-06T23:43:16.200801,{},0.2102918452555661,0,2026-05-06T23:43:16.200801
550,TX-749373,6976.34,Uber,2026-05-06T14:46:16.200801,{},0.07471367366826633,0,2026-05-06T14:46:16.200801
551,TX-509322,10229.22,Zomato,2026-05-07T02:32:16.200801,{},0.7746547302838918,1,2026-05-07T02:32:16.200801
552,TX-394694,2262.01,Uber,2026-05-06T13:50:16.200801,{},0.274266619844252,0,2026-05-06T13:50:16.200801
553,TX-871999,5702.62,Electronics Store,2026-05-06T17:10:16.200801,{},0.28377110670983674,0,2026-05-06T17:10:16.200801
554,TX-641884,8187.1,Local Grocery,2026-05-07T10:37:16.200801,{},0.11859610109258134,0,2026-05-07T10:37:16.200801
555,TX-448400,12672.11,Zomato,2026-05-06T23:56:16.200801,{},0.13526128996030481,0,2026-05-06T23:56:16.200801
556,TX-596516,9186.33,Flipkart,2026-05-06T15:21:16.200801,{},0.2842736850673643,0,2026-05-06T15:21:16.200801
557,TX-321135,12428.99,Flipkart,2026-05-07T10:22:16.200801,{},0.03794082193288533,0,2026-05-07T10:22:16.200801
558,TX-184475,10632.51,Local Grocery,2026-05-06T20:23:16.200801,{},0.0828307887933221,0,2026-05-06T20:23:16.200801
559,TX-917395,7583.27,Uber,2026-05-06T13:50:16.200801,{},0.12994033817289866,0,2026-05-06T13:50:16.200801
560,TX-395859,13381.08,Flipkart,2026-05-06T14:31:16.200801,{},0.1363989903163482,0,2026-05-06T14:31:16.200801
561,TX-186397,5430.56,Foreign/Unrecognized,2026-05-07T04:35:16.200801,{},0.6559318043401396,1,2026-05-07T04:35:16.200801
562,TX-503306,948.39,Local Grocery,2026-05-07T00:39:16.200801,{},0.011210648560347305,0,2026-05-07T00:39:16.200801
563,TX-505773,6852.24,Zomato,2026-05-07T06:58:16.200801,{},0.04178387899376741,0,2026-05-07T06:58:16.200801
564,TX-417953,590.0,Foreign/Unrecognized,2026-05-06T19:31:16.200801,{},0.12578253252688074,0,2026-05-06T19:31:16.200801
565,TX-795687,6272.75,Local Grocery,2026-05-07T02:12:16.200801,{},0.8544038278100281,1,2026-05-07T02:12:16.200801
566,TX-416557,7909.2,Amazon,2026-05-07T00:58:16.200801,{},0.7299094050972056,1,2026-05-07T00:58:16.200801
567,TX-858617,5413.72,Amazon,2026-05-07T07:19:16.200801,{},0.2446838146584118,0,2026-05-07T07:19:16.200801
568,TX-178955,7260.38,Amazon,2026-05-06T14:40:16.200801,{},0.1630246094065114,0,2026-05-06T14:40:16.200801
569,TX-886521,10173.12,Zomato,2026-05-07T09:23:16.200801,{},0.27093274066958983,0,2026-05-07T09:23:16.200801
570,TX-690341,11839.0,Local Grocery,2026-05-07T02:42:16.200801,{},0.19424176590776598,0,2026-05-07T02:42:16.200801
571,TX-717354,13412.6,Uber,2026-05-06T15:39:16.200801,{},0.23557505513913926,0,2026-05-06T15:39:16.200801
572,TX-562521,3793.9,Flipkart,2026-05-07T01:37:16.200801,{},0.06888485467612389,0,2026-05-07T01:37:16.200801
573,TX-945396,8281.2,Local Grocery,2026-05-07T04:14:16.200801,{},0.7251156125308812,1,2026-05-07T04:14:16.200801
574,TX-651415,11626.51,Electronics Store,2026-05-06T16:23:16.200801,{},0.2959555429255923,0,2026-05-06T16:23:16.200801
575,TX-583261,14861.17,Flipkart,2026-05-07T10:49:16.200801,{},0.17842489585442609,0,2026-05-07T10:49:16.200801
576,TX-210969,12233.63,Electronics Store,2026-05-07T12:06:16.200801,{},0.25110127642889096,0,2026-05-07T12:06:16.200801
577,TX-571357,14857.42,Uber,2026-05-07T04:33:16.200801,{},0.014966326507988063,0,2026-05-07T04:33:16.200801
578,TX-159802,2097.38,Uber,2026-05-06T12:46:16.200801,{},0.22225100188077201,0,2026-05-06T12:46:16.200801
579,TX-375099,3350.9,Uber,2026-05-06T19:59:16.200801,{},0.08316935897215756,0,2026-05-06T19:59:16.200801
580,TX-491867,10933.4,Foreign/Unrecognized,2026-05-06T13:53:16.200801,{},0.7528039592227794,1,2026-05-06T13:53:16.200801
581,TX-714495,391.87,Uber,2026-05-07T06:21:16.200801,{},0.05516296147457845,0,2026-05-07T06:21:16.200801
582,TX-335140,9622.32,Amazon,2026-05-06T20:57:16.200801,{},0.25080524085481953,0,2026-05-06T20:57:16.200801
583,TX-933286,9497.01,Amazon,2026-05-06T23:21:16.200801,{},0.1221759162602767,0,2026-05-06T23:21:16.200801
584,TX-807043,11555.58,Uber,2026-05-07T08:44:16.200801,{},0.12943615609677434,0,2026-05-07T08:44:16.200801
585,TX-260527,954.5,Uber,2026-05-07T02:28:16.200801,{},0.2942360426932436,0,2026-05-07T02:28:16.200801
586,TX-122309,7208.24,Uber,2026-05-07T06:27:16.200801,{},0.13502460490357443,0,2026-05-07T06:27:16.200801
587,TX-474680,8882.62,Flipkart,2026-05-06T19:09:16.200801,{},0.20062573200772196,0,2026-05-06T19:09:16.200801
588,TX-364382,11218.63,Uber,2026-05-07T04:43:16.200801,{},0.1988394074760376,0,2026-05-07T04:43:16.200801
589,TX-133633,6549.43,Flipkart,2026-05-07T00:56:16.200801,{},0.02575082019069655,0,2026-05-07T00:56:16.200801
590,TX-957878,575.85,Local Grocery,2026-05-07T03:58:16.200801,{},0.12498888486230667,0,2026-05-07T03:58:16.200801
591,TX-999710,3783.52,Foreign/Unrecognized,2026-05-07T11:39:16.200801,{},0.2958418298062537,0,2026-05-07T11:39:16.200801
592,TX-708977,7294.07,Local Grocery,2026-05-07T02:59:16.200801,{},0.9285267164297637,1,2026-05-07T02:59:16.200801
593,TX-575706,12428.1,Uber,2026-05-06T17:35:16.200801,{},0.04993852084871861,0,2026-05-06T17:35:16.200801
594,TX-648598,9874.5,Foreign/Unrecognized,2026-05-07T04:07:16.200801,{},0.5640805858134608,1,2026-05-07T04:07:16.200801
595,TX-514854,10400.48,Local Grocery,2026-05-07T04:19:16.200801,{},0.1078695907598399,0,2026-05-07T04:19:16.200801
596,TX-269114,14237.4,Electronics Store,2026-05-06T19:54:16.200801,{},0.2620336223592005,0,2026-05-06T19:54:16.200801
597,TX-841426,3865.36,Electronics Store,2026-05-07T10:16:16.200801,{},0.12689498768782148,0,2026-05-07T10:16:16.200801
598,TX-973370,7359.53,Zomato,2026-05-07T04:52:16.200801,{},0.08003592644253116,0,2026-05-07T04:52:16.200801
599,TX-518532,12467.02,Flipkart,2026-05-06T15:58:16.200801,{},0.0770709848277269,0,2026-05-06T15:58:16.200801
600,TX-344346,3896.29,Local Grocery,2026-05-07T08:58:16.200801,{},0.026054758728500306,0,2026-05-07T08:58:16.200801
601,TX-996483,14493.09,Zomato,2026-05-07T09:22:16.200801,{},0.1970397294394361,0,2026-05-07T09:22:16.200801
602,TX-974881,2029.1,Local Grocery,2026-05-07T05:21:16.200801,{},0.16045872671988456,0,2026-05-07T05:21:16.200801
603,TX-439933,14584.21,Local Grocery,2026-05-07T09:38:16.200801,{},0.10166124536242273,0,2026-05-07T09:38:16.200801
604,TX-671489,13504.86,Local Grocery,2026-05-06T15:42:16.200801,{},0.10652208569404714,0,2026-05-06T15:42:16.200801
605,TX-933366,3134.06,Foreign/Unrecognized,2026-05-07T03:32:16.200801,{},0.2720155541717944,0,2026-05-07T03:32:16.200801
606,TX-668694,12553.99,Uber,2026-05-06T23:14:16.200801,{},0.10654693145579129,0,2026-05-06T23:14:16.200801
607,TX-213557,12578.12,Uber,2026-05-06T16:11:16.200801,{},0.14759113194886347,0,2026-05-06T16:11:16.200801
608,TX-800810,8850.26,Foreign/Unrecognized,2026-05-07T11:56:16.200801,{},0.6990081223025637,1,2026-05-07T11:56:16.200801
609,TX-699025,2207.08,Uber,2026-05-06T23:37:16.200801,{},0.023569862505563567,0,2026-05-06T23:37:16.200801
610,TX-712874,10100.29,Amazon,2026-05-06T15:44:16.200801,{},0.2957896094127052,0,2026-05-06T15:44:16.200801
611,TX-775540,11167.5,Electronics Store,2026-05-07T09:10:16.200801,{},0.17242938228786356,0,2026-05-07T09:10:16.200801
612,TX-771323,14872.1,Flipkart,2026-05-06T12:36:16.200801,{},0.12212958659534143,0,2026-05-06T12:36:16.200801
613,TX-826168,11327.11,Flipkart,2026-05-07T05:07:16.200801,{},0.10470329618040984,0,2026-05-07T05:07:16.200801
614,TX-379933,11197.03,Foreign/Unrecognized,2026-05-07T07:59:16.200801,{},0.6009991498703847,1,2026-05-07T07:59:16.200801
615,TX-323543,7282.19,Zomato,2026-05-07T02:00:16.200801,{},0.05590429961252003,0,2026-05-07T02:00:16.200801
616,TX-268220,10587.35,Foreign/Unrecognized,2026-05-06T18:15:16.200801,{},0.25977642773488835,0,2026-05-06T18:15:16.200801
617,TX-909609,866.61,Flipkart,2026-05-06T13:42:16.200801,{},0.07843844024626832,0,2026-05-06T13:42:16.200801
618,TX-667681,3564.3,Foreign/Unrecognized,2026-05-06T20:34:16.200801,{},0.1495845980962968,0,2026-05-06T20:34:16.200801
619,TX-211522,9337.04,Uber,2026-05-06T14:23:16.200801,{},0.1358978834658388,0,2026-05-06T14:23:16.200801
620,TX-474379,10902.98,Electronics Store,2026-05-07T00:18:16.200801,{},0.18312481918855011,0,2026-05-07T00:18:16.200801
621,TX-138447,9659.22,Flipkart,2026-05-07T07:50:16.200801,{},0.026419489506368243,0,2026-05-07T07:50:16.200801
622,TX-315175,5738.38,Zomato,2026-05-07T08:40:16.200801,{},0.18695561250137913,0,2026-05-07T08:40:16.200801
623,TX-266110,6382.85,Zomato,2026-05-06T22:32:16.200801,{},0.0601252769603762,0,2026-05-06T22:32:16.200801
624,TX-183851,10816.4,Foreign/Unrecognized,2026-05-07T03:16:16.200801,{},0.9819262596771718,1,2026-05-07T03:16:16.200801
625,TX-296071,13719.3,Amazon,2026-05-07T04:34:16.200801,{},0.19859991079471276,0,2026-05-07T04:34:16.200801
626,TX-337443,4640.09,Uber,2026-05-06T16:20:16.200801,{},0.11272040777483275,0,2026-05-06T16:20:16.200801
627,TX-329343,11269.35,Uber,2026-05-07T09:28:16.200801,{},0.05514733013089936,0,2026-05-07T09:28:16.200801
628,TX-851072,5387.42,Uber,2026-05-07T09:58:16.200801,{},0.274862609195627,0,2026-05-07T09:58:16.200801
629,TX-683512,9906.26,Electronics Store,2026-05-06T20:24:16.200801,{},0.11143668261259491,0,2026-05-06T20:24:16.200801
630,TX-408452,13483.23,Foreign/Unrecognized,2026-05-07T00:00:16.200801,{},0.1501946281207166,0,2026-05-07T00:00:16.200801
631,TX-143221,3937.87,Uber,2026-05-06T21:00:16.200801,{},0.10073244951879715,0,2026-05-06T21:00:16.200801
632,TX-940083,9282.05,Amazon,2026-05-07T05:54:16.200801,{},0.1666609995735496,0,2026-05-07T05:54:16.200801
633,TX-828698,12034.26,Amazon,2026-05-06T13:27:16.200801,{},0.2594072046515917,0,2026-05-06T13:27:16.200801
634,TX-195031,13259.83,Electronics Store,2026-05-06T22:56:16.200801,{},0.14708797288643866,0,2026-05-06T22:56:16.200801
635,TX-151767,6967.74,Zomato,2026-05-06T13:24:16.200801,{},0.2608502849629263,0,2026-05-06T13:24:16.200801
636,TX-520625,10907.6,Electronics Store,2026-05-06T22:21:16.200801,{},0.14633815153621127,0,2026-05-06T22:21:16.200801
637,TX-810581,5561.65,Flipkart,2026-05-07T05:13:16.200801,{},0.061457566094706,0,2026-05-07T05:13:16.200801
638,TX-299352,3734.86,Uber,2026-05-06T17:05:16.200801,{},0.18398886456052307,0,2026-05-06T17:05:16.200801
639,TX-496557,13115.27,Electronics Store,2026-05-07T07:57:16.200801,{},0.09012490687131341,0,2026-05-07T07:57:16.200801
640,TX-557014,10834.55,Flipkart,2026-05-07T07:03:16.200801,{},0.1325385284142399,0,2026-05-07T07:03:16.200801
641,TX-880821,6660.64,Amazon,2026-05-07T01:19:16.200801,{},0.29637330158418096,0,2026-05-07T01:19:16.200801
642,TX-207006,2037.86,Electronics Store,2026-05-07T10:31:16.200801,{},0.19537396926830697,0,2026-05-07T10:31:16.200801
643,TX-207273,8493.12,Flipkart,2026-05-06T21:03:16.200801,{},0.04362723319882001,0,2026-05-06T21:03:16.200801
644,TX-828542,11600.84,Flipkart,2026-05-06T14:54:16.200801,{},0.27280681889119823,0,2026-05-06T14:54:16.200801
645,TX-349146,4282.76,Foreign/Unrecognized,2026-05-06T14:07:16.200801,{},0.2731036937127884,0,2026-05-06T14:07:16.200801
646,TX-873339,12255.4,Amazon,2026-05-07T06:01:16.200801,{},0.23956802476112096,0,2026-05-07T06:01:16.200801
647,TX-689885,12803.82,Local Grocery,2026-05-07T11:41:16.200801,{},0.19917345130122902,0,2026-05-07T11:41:16.200801
648,TX-870711,11905.93,Foreign/Unrecognized,2026-05-06T23:06:16.200801,{},0.5847258804557094,1,2026-05-06T23:06:16.200801
649,TX-547010,12604.18,Zomato,2026-05-06T16:27:16.200801,{},0.11835611147785816,0,2026-05-06T16:27:16.200801
650,TX-739500,4229.35,Amazon,2026-05-06T12:50:16.200801,{},0.02843121865748003,0,2026-05-06T12:50:16.200801
